Id;URL Repository;URL Commit;Files;Hash;BugType1;BugType2;RootCause;ImpactsFromBugs;Lines Changed Total Added;Lines Changed Total Deleted;Lines Changed File Added;Lines Changed File Deleted;Lines Changed File Deleted ;Lines Changed Total Deleted ;Message Commit
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/ignis/5c_purity_rb.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/ignis/5d_cnot_dihedral_rb.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;2;;2;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/ignis/6a_state_tomography.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/ignis/6b_process_tomography.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/ignis/9_ignis_logging.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/0_start_coding_with_qiskit.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/3_the_ibmq_account.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/4_quantum_circuit_properties.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/5_using_the_transpiler.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/6_creating_a_provider.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/6_qiskit_jupyter_tools.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/7_different_qubit_technologies.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/programming_with_pulses/adding_measurements.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/programming_with_pulses/building_pulse_schedules.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/programming_with_pulses/gathering_system_information.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;0;;0;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;legacy_tutorials/terra/programming_with_pulses/getting_started_with_pulse.ipynb;c22df898e40f668ed97c7b8f4c19ac26d4f83e6c;conversion;;Coding error;Incorrect Functionality;138;;3;;7;318;Merge branch 'master' into startherefixes
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/03761955b34da33025878a3a2ee9282e1dabdb6c;legacy_tutorials/terra/0_start_coding_with_qiskit.ipynb;03761955b34da33025878a3a2ee9282e1dabdb6c;conversion;;Hardwere software limitations;Incorrect Functionality;1;;1;;1;1;fixing header image
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/72099b92d291347ff75cbb6de1233432b1093af2;tutorials/aqua/optimization/2_converters_for_quadratic_programs.ipynb;72099b92d291347ff75cbb6de1233432b1093af2;environments and settings;;Version Problems;Crash;62;;1;;377;880;Set up CI with Azure Pipelines (#894) * Set up CI with Azure Pipelines This commit adds the CI configuration for running sphinx builds in CI. [skip ci] * Add missing dep and start caching pip * Install pandoc and graphviz * Add cvxpy install for aer noise transformations * Move aqua tutorials that depend on CPLEX to legacy_tutorials There are 2 aqua tutorials that do not work unless CPLEX is installed. CPLEX is too involved and difficult to install in CI. It is also proprietary software which prohibits installing it in CI (since a CI system can't agree to the license terms). Honestly, I'm not entirely sure why aqua has modules in it that depend solely on having proprietary software installed, it feels like there should be an open alternative or if there is one already the tutorial should leverage that. To make the docs buildable this commit moves these problematic tutorials to the legacy directory so they're not built/run by default. * Workaround terra mpl drawer bug There is a bug in the mpl drawer in 0.19.0 (and 0.19.1) release where a custom instruction does not draw without a label parameter set. This will need to be fixed in terra, but in the meantime this worksaround the bug by manually setting a label. * Add texlive to installed packages * Install correct texlive metapackage with qcircuit * Correct package name again * Add another missing binary dep * Update qcircuit version as packaged version is too old * Try using tlmgr instead of manually downloading qcircuit * Try using more from tlmgr instead of apt * Fix typo * Use bash directly * Adjust texlive update script usage * Give up on tlmgr and try to manual install qcircuit again * Fix typo * revert aqua tutorial move and remove latex install * Remove section of aqua notebook 2 that requires cplex * Remove another notebook with cplex
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/72099b92d291347ff75cbb6de1233432b1093af2;tutorials/aqua/optimization/5_admm_optimizer.ipynb;72099b92d291347ff75cbb6de1233432b1093af2;environments and settings;;Version Problems;Crash;62;;0;;503;880;Set up CI with Azure Pipelines (#894) * Set up CI with Azure Pipelines This commit adds the CI configuration for running sphinx builds in CI. [skip ci] * Add missing dep and start caching pip * Install pandoc and graphviz * Add cvxpy install for aer noise transformations * Move aqua tutorials that depend on CPLEX to legacy_tutorials There are 2 aqua tutorials that do not work unless CPLEX is installed. CPLEX is too involved and difficult to install in CI. It is also proprietary software which prohibits installing it in CI (since a CI system can't agree to the license terms). Honestly, I'm not entirely sure why aqua has modules in it that depend solely on having proprietary software installed, it feels like there should be an open alternative or if there is one already the tutorial should leverage that. To make the docs buildable this commit moves these problematic tutorials to the legacy directory so they're not built/run by default. * Workaround terra mpl drawer bug There is a bug in the mpl drawer in 0.19.0 (and 0.19.1) release where a custom instruction does not draw without a label parameter set. This will need to be fixed in terra, but in the meantime this worksaround the bug by manually setting a label. * Add texlive to installed packages * Install correct texlive metapackage with qcircuit * Correct package name again * Add another missing binary dep * Update qcircuit version as packaged version is too old * Try using tlmgr instead of manually downloading qcircuit * Try using more from tlmgr instead of apt * Fix typo * Use bash directly * Adjust texlive update script usage * Give up on tlmgr and try to manual install qcircuit again * Fix typo * revert aqua tutorial move and remove latex install * Remove section of aqua notebook 2 that requires cplex * Remove another notebook with cplex
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/advanced/aer/2_device_noise_simulation.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;1285;;349;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/advanced/terra/6_creating_a_provider.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;7;;9;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/fundamentals/1_getting_started_with_qiskit.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;26;;29;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/fundamentals/2_plotting_data_in_qiskit.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;2;;2;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/fundamentals/3_the_ibmq_account.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;87;;75;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/fundamentals/5_using_the_transpiler.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;159;;125;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/014aa33364b2f7b43132d58ce84794702d64ff1b;qiskit/fundamentals/6_qiskit_jupyter_tools.ipynb;014aa33364b2f7b43132d58ce84794702d64ff1b;cell defect;;Install and Configuration Problems;Incorrect Functionality;1583;;17;;17;606;Merge branch 'master' into fix_varying_render
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/58cd472d8e713b324dfb1d4279aa749f0c66a5a9;qiskit/advanced/terra/6_creating_a_provider.ipynb;58cd472d8e713b324dfb1d4279aa749f0c66a5a9;implementation;;Coding error;Incorrect Functionality;7;;7;;9;9;Merge pull request #829 from pedrorrivero/fix_hadamard_simulator Fix `run_hadamard_simulator()` in ./qiskit/advanced/terra/6_creating_a_provider.ipynb
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/47c7f6babe786d640ff29c42f28b5a3ec8c57092;qiskit/start_here.ipynb;47c7f6babe786d640ff29c42f28b5a3ec8c57092;conversion;;Hardwere software limitations;Incorrect Functionality;23;;23;;23;23;Updated the path to the tutorials (#635) * Updated the path to the tutorials Updated the path to the tutorials to avoid the 404 path error while rendering through nbviewer. Removed the duplicated path /qiskit/qiskit * Added the correct path to the LICENSE Added /Qiskit/ to the LICENSE path, which was changed after the tutorials path replacement.
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/2705e9b6c7788c927b47934d328c30124ef1eafe;community/awards/teach_me_quantum_2018/teachmeq/week_0-hello_quantum_world/.ipynb_checkpoints/readme-checkpoint.ipynb;2705e9b6c7788c927b47934d328c30124ef1eafe;conversion;;Hardwere software limitations;Incorrect Functionality;6;;0;;50;69;Fix latex issues and update pdf for TeachMeQ week 0 (#564) * Fix latex issues and update pdf for TeachMeQ week 0 This commit updates the latex in the TeachMeQ Week 0 slides so that they can actually build successfully on the latest version of TeX Live and XeLaTeX. It also rebuilds the pdf for these slides and updates the in repo copy to include these fixes and earlier fixes. Fixes #554 * Remove ipython checkpoints
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/8c0d4b56bb7df92282b9e0fd15debd54591a9b54;qiskit/basics/getting_started_with_qiskit_terra.ipynb;8c0d4b56bb7df92282b9e0fd15debd54591a9b54;environments and settings;;Version Problems;Crash;718;;1;;1;1;Add tutorial for using the qiksit circuit drawer (#380) * Add tutorial for using the qiksit circuit drawer This commit adds a tutorial explaining how to use the circuit drawer and all the various options for it. * Update and flush out guide * Updates based on review comments * More updates from review comments * Fix a small ambiguity in default behavior note
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;index.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;1;;1;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;qiskit/basics/getting_started_with_qiskit_terra.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;43;;73;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;qiskit/basics/the_ibmq_provider.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;324;;410;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;qiskit/terra/summary_of_quantum_operations.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;85;;83;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;qiskit/to_sort/circuit_drawing.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;0;;0;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/66bbee8b23beffedb77fc0912febecbd063bc528;qiskit/to_sort/compiling_and_running.ipynb;66bbee8b23beffedb77fc0912febecbd063bc528;conversion;;Hardwere software limitations;Incorrect Functionality;453;;0;;0;567;Making it work with jupyter nbconvert --to rst <input notebook> (#375) * Small error * Making it compatible with the documentation
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/09310b04bfb16c3b2ad07a78fb33b3108c0c6416;reference/tools/quantum_gates_and_linear_algebra.ipynb;09310b04bfb16c3b2ad07a78fb33b3108c0c6416;implementation;;Coding error;Incorrect Functionality;4;;4;;4;4;fix name from norm to fidelity
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/06f0e11286b20ca8b4b20ead323553b6f1ae6cd6;reference/qcvv/process_tomography.ipynb;06f0e11286b20ca8b4b20ead323553b6f1ae6cd6;environments and settings;implementation;Version Problems;Incorrect Functionality;301;;120;;45;119;Merge pull request #147 from dtmcclure/qcvv_apr22 Qcvv apr22 version checking and others will be fixed later.
99244384;https://github.com/Qiskit/qiskit-tutorials;https://github.com/Qiskit/qiskit-tutorials/commit/06f0e11286b20ca8b4b20ead323553b6f1ae6cd6;reference/qcvv/relaxation_and_decoherence.ipynb;06f0e11286b20ca8b4b20ead323553b6f1ae6cd6;environments and settings;implementation;Version Problems;Incorrect Functionality;301;;152;;67;119;Merge pull request #147 from dtmcclure/qcvv_apr22 Qcvv apr22 version checking and others will be fixed later.
